Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly,fbr_x,fbr_y,fbl_x,fbl_y,bbr_x,bbr_y,bbl_x,bbl_y,direction,camera,acceleration,speed,veh rear x,veh center y,theta,width,length,height,"ts_bias for cameras ['p1c1', 'p1c2', 'p1c3', 'p1c4', 'p1c5', 'p1c6', 'p2c1', 'p2c2', 'p2c3', 'p2c4', 'p2c5', 'p2c6']"
-,1623877190.2699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.3032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.3366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.3699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.4032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.4366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.4699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.5032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.5366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.5699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.6032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.6366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.6699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.7032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.7366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.7699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.8032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.8366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.8699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.9032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.9366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877190.9699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.0032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.0366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.0699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.1032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.1366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.1699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.2032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.2366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.2699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.3032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.3366,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.3699,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877191.4032,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
